sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,num_iterations,success
583,9,dog_bark,dog_bark,True,children_playing,0.0013668896719851158,6.299692153930664,4608.77880859375,1,True
584,9,dog_bark,dog_bark,True,children_playing,0.004228193369746454,16.070642471313477,3800.82958984375,1,True
585,9,children_playing,children_playing,True,street_music,0.00136335814781214,5.915924549102783,4339.22998046875,1,True
586,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
587,9,drilling,drilling,True,siren,0.005902819729856981,10.991296768188477,1862.041748046875,2,True
588,9,jackhammer,jackhammer,True,car_horn,0.04173256583403131,48.81623077392578,1169.739501953125,3,True
589,9,dog_bark,dog_bark,True,drilling,0.002968793685644673,17.70088005065918,5962.31396484375,3,True
590,9,drilling,drilling,True,children_playing,0.05676744473581045,42.34336853027344,745.9093627929688,3,True
591,9,dog_bark,dog_bark,True,children_playing,0.004746710411112988,14.063230514526367,2962.73193359375,3,True
592,9,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
593,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
594,9,dog_bark,siren,False,siren,0.0,0.0,0.0,0,False
595,9,street_music,street_music,True,children_playing,0.001174685098989341,3.349121570587158,2851.080322265625,2,True
596,9,drilling,drilling,True,jackhammer,0.0017065114430946484,2.3314502239227295,1366.2083740234375,1,True
597,9,car_horn,drilling,False,drilling,0.0,0.0,0.0,0,False
598,9,car_horn,drilling,False,drilling,0.0,0.0,0.0,0,False
599,9,dog_bark,dog_bark,True,children_playing,0.0017458993953938095,9.147323608398438,5239.31884765625,2,True
600,9,street_music,street_music,True,car_horn,0.008461747274022274,20.05378532409668,2369.934326171875,2,True
601,9,dog_bark,dog_bark,True,children_playing,0.002302125468280462,6.676706790924072,2900.23583984375,2,True
602,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
603,9,siren,siren,True,dog_bark,0.0012040872440061523,5.081352233886719,4220.08642578125,2,True
604,9,drilling,drilling,True,siren,0.0052200453750382006,11.18863582611084,2143.398193359375,2,True
605,9,drilling,drilling,True,children_playing,0.02132673033121666,22.594650268554688,1059.4521484375,3,True
606,9,jackhammer,jackhammer,True,car_horn,0.031156424248615554,33.879150390625,1087.388916015625,3,True
607,9,children_playing,children_playing,True,siren,0.00646935577069692,23.036895751953125,3560.92578125,2,True
608,9,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
609,9,engine_idling,engine_idling,True,jackhammer,0.004727472253533339,6.655509948730469,1407.8369140625,2,True
610,9,drilling,drilling,True,children_playing,0.055581598967851406,38.54719924926758,693.5244750976562,3,True
611,9,siren,siren,True,jackhammer,0.003297402247389316,13.724939346313477,4162.34912109375,3,True
612,9,siren,siren,True,jackhammer,0.0008609108260120517,2.1681885719299316,2518.482177734375,2,True
613,9,siren,siren,True,children_playing,0.022899239369501466,47.660160064697266,2081.298828125,3,True
614,9,street_music,street_music,True,car_horn,0.008933987913251009,26.92386817932129,3013.64501953125,2,True
615,9,siren,siren,True,children_playing,0.021159408410426146,44.26970291137695,2092.199462890625,2,True
616,9,car_horn,car_horn,True,jackhammer,0.003659121752885076,23.849855422973633,6517.91796875,4,True
617,9,engine_idling,engine_idling,True,air_conditioner,0.007540299576564123,25.576425552368164,3391.964111328125,2,True
618,9,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
619,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
620,9,siren,siren,True,jackhammer,0.0024029987575946085,6.462002754211426,2689.14111328125,1,True
621,9,dog_bark,dog_bark,True,street_music,0.007122036375825179,30.763896942138672,4319.53662109375,1,True
622,9,drilling,drilling,True,children_playing,0.06634322326764147,39.62775802612305,597.3143310546875,3,True
623,9,siren,siren,True,children_playing,0.003011133443297914,12.255499839782715,4070.06201171875,1,True
624,9,engine_idling,engine_idling,True,jackhammer,0.004257523157700327,6.076845645904541,1427.3194580078125,2,True
625,9,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
626,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
627,9,dog_bark,dog_bark,True,children_playing,0.0003707311883431157,1.67092764377594,4507.11376953125,1,True
628,9,dog_bark,dog_bark,True,car_horn,0.008444902406604499,48.129024505615234,5699.1806640625,3,True
629,9,car_horn,car_horn,True,dog_bark,0.0074605129689178555,42.559906005859375,5704.68896484375,3,True
630,9,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
631,9,drilling,drilling,True,siren,0.00977002933659241,16.999195098876953,1739.932861328125,1,True
632,9,children_playing,children_playing,True,street_music,0.010479757431842773,42.056026458740234,4013.072509765625,3,True
633,9,jackhammer,jackhammer,True,car_horn,0.03082453236468604,34.64760971069336,1124.027099609375,3,True
634,9,street_music,street_music,True,car_horn,0.001410886280501508,4.414335250854492,3128.767578125,2,True
635,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
636,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
637,9,car_horn,drilling,False,drilling,0.0,0.0,0.0,0,False
638,9,gun_shot,gun_shot,True,dog_bark,0.006917880086742683,26.512392044067383,3832.444580078125,3,True
639,9,children_playing,children_playing,True,street_music,0.007065109917052909,23.339000701904297,3303.41650390625,1,True
640,9,dog_bark,dog_bark,True,drilling,0.0061520061387713215,34.9019889831543,5673.26953125,5,True
641,9,children_playing,children_playing,True,engine_idling,4.986486300752474e-05,0.18430881202220917,3696.166015625,1,True
642,9,street_music,street_music,True,jackhammer,0.009963896534684097,24.413976669311523,2450.243896484375,2,True
643,9,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
644,9,siren,siren,True,children_playing,0.011529181454049678,79.01325225830078,6853.3271484375,4,True
645,9,drilling,drilling,True,jackhammer,0.030186572903607375,29.993335723876953,993.5985717773438,2,True
646,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
647,9,children_playing,children_playing,True,street_music,0.011640210203355773,38.752010345458984,3329.150390625,3,True
648,9,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
649,9,siren,siren,True,children_playing,0.021664416458733574,45.44294357299805,2097.58447265625,3,True
650,9,engine_idling,engine_idling,True,jackhammer,0.0037344321161425433,5.1776442527771,1386.4609375,2,True
651,9,children_playing,children_playing,True,siren,0.002498123021061312,8.249147415161133,3302.13818359375,2,True
652,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
653,9,drilling,drilling,True,jackhammer,0.0029297914672540646,6.557375431060791,2238.17138671875,1,True
654,9,drilling,drilling,True,jackhammer,0.003668881000221504,23.74533462524414,6472.091796875,1,True
655,9,children_playing,children_playing,True,siren,0.0074477188822473115,28.836305618286133,3871.83056640625,1,True
656,9,jackhammer,jackhammer,True,car_horn,0.024791383503009867,27.64704704284668,1115.187744140625,3,True
657,9,street_music,street_music,True,children_playing,0.004359026714337886,13.200592994689941,3028.3349609375,1,True
658,9,children_playing,children_playing,True,street_music,0.0053695794723949,20.152385711669922,3753.06591796875,2,True
659,9,children_playing,children_playing,True,street_music,0.0062659041770839466,22.64342498779297,3613.752197265625,2,True
660,9,street_music,street_music,True,children_playing,0.0007347713152130214,1.5344852209091187,2088.384765625,1,True
661,9,siren,siren,True,car_horn,0.009516626823080677,36.69922637939453,3856.3271484375,3,True
662,9,children_playing,children_playing,True,street_music,0.003967273997094731,16.242509841918945,4094.12353515625,1,True
663,9,children_playing,children_playing,True,street_music,0.006193997579512252,14.354475975036621,2317.481689453125,1,True
664,9,siren,siren,True,children_playing,0.0033261928087660415,15.626434326171875,4697.994140625,1,True
665,9,car_horn,car_horn,True,jackhammer,0.0029769501530416895,15.895604133605957,5339.56005859375,2,True
666,9,dog_bark,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
667,9,street_music,street_music,True,children_playing,0.001989401144786223,5.57436466217041,2802.031494140625,2,True
668,9,jackhammer,jackhammer,True,car_horn,0.024702753484389207,27.9707088470459,1132.2911376953125,3,True
669,9,street_music,street_music,True,car_horn,0.001974220801591232,4.193195819854736,2123.97509765625,1,True
670,9,drilling,drilling,True,jackhammer,0.003966422640668465,3.4753730297088623,876.1983642578125,1,True
671,9,drilling,drilling,True,jackhammer,0.003704634158956496,22.732986450195312,6136.36474609375,2,True
672,9,street_music,street_music,True,car_horn,0.026034744983095805,32.74291229248047,1257.662109375,2,True
673,9,drilling,drilling,True,jackhammer,0.0037689419204346808,7.989312171936035,2119.77587890625,2,True
674,9,street_music,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
675,9,children_playing,children_playing,True,siren,0.0020696072123861384,11.737428665161133,5671.33154296875,2,True
676,9,car_horn,car_horn,True,drilling,0.0027574396417956596,14.82284164428711,5375.58154296875,3,True
677,9,siren,siren,True,children_playing,0.024015977302996344,49.96712875366211,2080.57861328125,3,True
678,9,street_music,street_music,True,car_horn,0.0068633814438653325,20.633806228637695,3006.361572265625,1,True
679,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
680,9,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
681,9,engine_idling,engine_idling,True,jackhammer,0.003983759475151248,5.5682244300842285,1397.7310791015625,2,True
682,9,children_playing,children_playing,True,dog_bark,0.0016531002369656394,7.827439308166504,4735.005859375,2,True
683,9,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
684,9,drilling,drilling,True,jackhammer,0.029709505224968628,30.742712020874023,1034.7769775390625,2,True
685,9,children_playing,children_playing,True,street_music,0.007481000523146071,17.79996681213379,2379.3564453125,1,True
686,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
687,9,siren,siren,True,car_horn,0.01026761301473655,67.80638885498047,6603.90966796875,3,True
688,9,drilling,drilling,True,jackhammer,0.0020761445501608477,14.513723373413086,6990.70947265625,2,True
689,9,gun_shot,gun_shot,True,drilling,0.00933317766044993,45.5868034362793,4884.3818359375,4,True
690,9,siren,siren,True,children_playing,0.007871254347645976,42.02830123901367,5339.466796875,3,True
691,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
692,9,drilling,drilling,True,jackhammer,0.03495592103253923,31.366992950439453,897.3298950195312,2,True
693,9,dog_bark,dog_bark,True,air_conditioner,0.0006952660664544414,3.7560768127441406,5402.35888671875,2,True
694,9,children_playing,children_playing,True,street_music,0.004238901670005582,10.482420921325684,2472.90966796875,1,True
695,9,street_music,street_music,True,car_horn,0.006630875507260267,18.66365623474121,2814.659423828125,2,True
696,9,engine_idling,engine_idling,True,jackhammer,0.00324668993039772,4.384651184082031,1350.4989013671875,2,True
697,9,street_music,street_music,True,car_horn,0.004402693598690277,12.921929359436035,2935.00537109375,1,True
698,9,air_conditioner,street_music,False,street_music,0.0,0.0,0.0,0,False
699,9,car_horn,car_horn,True,dog_bark,0.0041365926550947256,24.5601806640625,5937.29736328125,3,True
700,9,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
701,9,street_music,street_music,True,car_horn,0.017665657672760484,28.667560577392578,1622.7847900390625,3,True
702,9,dog_bark,dog_bark,True,children_playing,0.009808641865380496,45.04740905761719,4592.62451171875,3,True
703,9,street_music,street_music,True,children_playing,0.0016638390860632944,5.609694004058838,3371.536376953125,2,True
704,9,drilling,drilling,True,jackhammer,0.000967155363740899,2.1663713455200195,2239.94140625,1,True
705,9,street_music,street_music,True,children_playing,0.0006021194630084899,1.6546308994293213,2748.010986328125,2,True
706,9,engine_idling,engine_idling,True,air_conditioner,0.0019905530561591897,6.536144733428955,3283.582275390625,1,True
707,9,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
708,9,children_playing,children_playing,True,siren,0.010011732688299479,39.67670440673828,3963.020751953125,3,True
709,9,dog_bark,dog_bark,True,gun_shot,0.0008666211711244769,3.9825918674468994,4595.53955078125,3,True
710,9,siren,siren,True,dog_bark,0.005151682733964956,32.57301330566406,6322.791015625,3,True
711,9,children_playing,children_playing,True,street_music,0.007231892284694934,16.981801986694336,2348.182373046875,1,True
712,9,engine_idling,engine_idling,True,street_music,0.0013501050318937308,4.107723236083984,3042.521240234375,1,True
713,9,gun_shot,gun_shot,True,jackhammer,0.0012914606688234941,6.583389759063721,5097.630859375,1,True
714,9,siren,siren,True,car_horn,0.004907068535554032,28.061838150024414,5718.65625,3,True
715,9,drilling,drilling,True,jackhammer,0.0017582882635301716,3.858459711074829,2194.44091796875,1,True
716,9,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
717,9,street_music,street_music,True,car_horn,0.011973623929738088,40.170143127441406,3354.885986328125,2,True
718,9,engine_idling,engine_idling,True,jackhammer,0.005099219515222765,6.9663567543029785,1366.161376953125,2,True
719,9,gun_shot,gun_shot,True,drilling,0.003307228146575854,15.556889533996582,4703.90576171875,2,True
720,9,engine_idling,engine_idling,True,jackhammer,0.0025025884969803315,8.595580101013184,3434.67578125,2,True
721,9,children_playing,children_playing,True,siren,0.0006413830783555865,2.387331008911133,3722.160888671875,1,True
722,9,drilling,drilling,True,jackhammer,0.028862768910478835,30.71619415283203,1064.215087890625,1,True
723,9,children_playing,children_playing,True,street_music,0.007323791033494238,20.065202713012695,2739.72900390625,1,True
724,9,siren,siren,True,street_music,0.010956879234080294,64.9417495727539,5927.02978515625,3,True
725,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
726,9,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
727,9,dog_bark,dog_bark,True,gun_shot,0.00702979522585128,38.43379211425781,5467.2705078125,2,True
728,9,drilling,drilling,True,jackhammer,0.0165106993775444,30.197561264038086,1828.96923828125,1,True
729,9,siren,siren,True,dog_bark,0.016269528738223158,52.4755973815918,3225.391357421875,3,True
730,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
731,9,drilling,drilling,True,jackhammer,0.00966849315881569,5.082977771759033,525.7259521484375,1,True
732,9,engine_idling,engine_idling,True,jackhammer,0.0019762801416965425,6.696256637573242,3388.3134765625,2,True
733,9,children_playing,children_playing,True,dog_bark,0.002385476550286914,11.380533218383789,4770.7587890625,2,True
734,9,engine_idling,engine_idling,True,jackhammer,0.000551601285759185,0.7682076096534729,1392.6864013671875,1,True
735,9,gun_shot,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
736,9,children_playing,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
737,9,children_playing,children_playing,True,siren,0.010958805286686073,31.105640411376953,2838.415283203125,2,True
738,9,drilling,drilling,True,jackhammer,0.003982014137134364,7.877620220184326,1978.3004150390625,1,True
739,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
740,9,children_playing,children_playing,True,street_music,0.008921117754032213,31.264394760131836,3504.537841796875,2,True
741,9,street_music,street_music,True,children_playing,0.005038707912154407,13.305787086486816,2640.714111328125,2,True
742,9,car_horn,car_horn,True,dog_bark,0.0036863217328997793,21.054912567138672,5711.6318359375,3,True
743,9,drilling,drilling,True,children_playing,0.034010042611468165,30.135936737060547,886.08935546875,2,True
744,9,children_playing,children_playing,True,siren,0.0032267587827607374,9.888725280761719,3064.60009765625,2,True
745,9,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
746,9,air_conditioner,air_conditioner,True,siren,0.000792013854312726,3.5272719860076904,4453.54833984375,2,True
747,9,children_playing,children_playing,True,street_music,0.003951931646781541,9.498444557189941,2403.494140625,1,True
748,9,children_playing,children_playing,True,siren,0.008389499534535291,21.968854904174805,2618.61328125,2,True
749,9,car_horn,car_horn,True,jackhammer,0.0004105305183521199,2.5690009593963623,6257.7587890625,2,True
750,9,street_music,street_music,True,car_horn,0.03265678494470087,40.66828918457031,1245.3243408203125,3,True
751,9,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
752,9,drilling,drilling,True,jackhammer,0.009163396891239066,22.17654800415039,2420.123046875,1,True
753,9,children_playing,children_playing,True,street_music,0.007856821259073447,28.68840980529785,3651.401611328125,2,True
754,9,drilling,drilling,True,jackhammer,0.0018406793156568256,3.7474377155303955,2035.8992919921875,1,True
755,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
756,9,engine_idling,engine_idling,True,jackhammer,0.0028399864220316905,3.973893642425537,1399.2650146484375,1,True
757,9,children_playing,children_playing,True,street_music,0.005938187073222699,15.452424049377441,2602.21240234375,2,True
758,9,engine_idling,engine_idling,True,jackhammer,0.002555092537979492,8.71207332611084,3409.68994140625,1,True
759,9,children_playing,children_playing,True,dog_bark,0.0009996119972769887,4.150107383728027,4151.71826171875,1,True
760,9,children_playing,children_playing,True,dog_bark,0.0008375094907784535,3.815321922302246,4555.556640625,1,True
761,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
762,9,siren,siren,True,dog_bark,0.032870722865460444,93.14765167236328,2833.75732421875,4,True
763,9,street_music,street_music,True,drilling,0.008209080163574552,25.493675231933594,3105.5458984375,3,True
764,9,drilling,drilling,True,air_conditioner,0.01527494666937745,26.42268180847168,1729.80517578125,3,True
765,9,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
766,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
767,9,street_music,street_music,True,car_horn,0.010888161384518697,32.9494743347168,3026.17431640625,2,True
768,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
769,9,car_horn,car_horn,True,dog_bark,0.001993214668598248,10.37568187713623,5205.50146484375,3,True
770,9,car_horn,car_horn,True,drilling,0.003917336151323868,18.645360946655273,4759.7041015625,3,True
771,9,drilling,drilling,True,jackhammer,0.02052796882343871,27.009479522705078,1315.740478515625,1,True
772,9,children_playing,children_playing,True,street_music,0.003332859690852914,9.473331451416016,2842.4033203125,1,True
773,9,children_playing,children_playing,True,siren,0.0031586722737623496,9.791346549987793,3099.829833984375,2,True
774,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
775,9,engine_idling,engine_idling,True,jackhammer,0.005809890311989994,8.074604988098145,1389.8033447265625,1,True
776,9,children_playing,children_playing,True,dog_bark,0.003218660795403943,14.470206260681152,4495.72265625,2,True
777,9,children_playing,engine_idling,False,engine_idling,0.0,0.0,0.0,0,False
778,9,engine_idling,engine_idling,True,jackhammer,0.0031421034181312807,10.7804594039917,3430.968994140625,1,True
779,9,dog_bark,dog_bark,True,gun_shot,0.00491910479492107,24.891450881958008,5060.15869140625,2,True
780,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
781,9,gun_shot,gun_shot,True,dog_bark,0.008736421799469526,36.479671478271484,4175.5849609375,2,True
782,9,drilling,drilling,True,jackhammer,0.003693202670626061,24.9613037109375,6758.71484375,1,True
783,9,engine_idling,engine_idling,True,jackhammer,0.00433786558638666,5.995548725128174,1382.142578125,2,True
784,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
785,9,gun_shot,gun_shot,True,dog_bark,0.007968765697731603,33.19136047363281,4165.18212890625,3,True
786,9,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
787,9,drilling,drilling,True,siren,0.05191519552038818,47.3624382019043,912.303955078125,2,True
788,9,children_playing,children_playing,True,jackhammer,0.00025259594437271825,1.1826307773590088,4681.9072265625,1,True
789,9,street_music,street_music,True,children_playing,0.003956571342403268,12.003690719604492,3033.86181640625,1,True
790,9,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
791,9,drilling,drilling,True,children_playing,0.010164428368360415,24.433578491210938,2403.83203125,2,True
792,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
793,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
794,9,children_playing,children_playing,True,street_music,0.008143175178105436,20.940059661865234,2571.48583984375,2,True
795,9,children_playing,children_playing,True,street_music,0.011162440240383344,26.403444290161133,2365.3828125,2,True
796,9,drilling,drilling,True,jackhammer,0.002536098697721477,3.2654666900634766,1287.594482421875,2,True
797,9,gun_shot,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
798,9,drilling,drilling,True,siren,0.06000599357857035,47.48750686645508,791.37939453125,3,True
799,9,drilling,drilling,True,jackhammer,0.007294134255648638,5.053690433502197,692.8430786132812,2,True
800,9,street_music,street_music,True,car_horn,0.003990092907440324,10.625508308410645,2662.97265625,2,True
801,9,drilling,drilling,True,jackhammer,0.0009263704021605309,1.9705615043640137,2127.185302734375,1,True
802,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
803,9,children_playing,children_playing,True,siren,0.0014936649047488603,6.762575149536133,4527.5048828125,2,True
804,9,dog_bark,dog_bark,True,children_playing,0.0050230685600950635,21.697139739990234,4319.4990234375,2,True
805,9,street_music,street_music,True,children_playing,0.0021602393763103713,4.728923797607422,2189.073974609375,2,True
806,9,children_playing,children_playing,True,street_music,0.009670266254240832,30.598058700561523,3164.13818359375,3,True
807,9,engine_idling,engine_idling,True,jackhammer,0.004783682163757972,6.6144280433654785,1382.7064208984375,2,True
808,9,engine_idling,engine_idling,True,jackhammer,0.002676488605972691,9.156548500061035,3421.10498046875,1,True
809,10,drilling,drilling,True,car_horn,0.005066996390061138,34.632774353027344,6834.97119140625,3,True
810,9,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
811,9,street_music,street_music,True,car_horn,0.003421863941244792,10.687030792236328,3123.16064453125,1,True
812,9,children_playing,children_playing,True,street_music,0.006402588205492389,17.998422622680664,2811.11669921875,1,True
813,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
814,9,engine_idling,engine_idling,True,jackhammer,0.0039052410865223933,5.409782886505127,1385.26220703125,2,True
815,9,drilling,drilling,True,air_conditioner,0.023383319964866145,35.56855010986328,1521.1077880859375,4,True
816,9,dog_bark,dog_bark,True,street_music,0.0015151209940705026,8.157760620117188,5384.23046875,2,True
817,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
818,10,street_music,street_music,True,air_conditioner,0.02226044370303145,31.546581268310547,1417.15869140625,2,True
819,10,siren,siren,True,dog_bark,0.00501028729250518,25.6807804107666,5125.6103515625,3,True
820,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
821,10,dog_bark,dog_bark,True,gun_shot,0.004082335071223638,23.583847045898438,5777.04833984375,2,True
822,10,drilling,drilling,True,jackhammer,0.006532817238841518,15.515625953674316,2375.0283203125,1,True
823,10,gun_shot,gun_shot,True,drilling,0.004610425189196377,29.015785217285156,6293.51611328125,3,True
824,10,jackhammer,jackhammer,True,street_music,0.057499064855715494,39.311195373535156,683.68408203125,2,True
825,10,children_playing,children_playing,True,dog_bark,0.006804121451243384,26.411556243896484,3881.69970703125,3,True
826,10,street_music,street_music,True,car_horn,0.024697520420449714,41.22864532470703,1669.343505859375,3,True
827,10,children_playing,children_playing,True,street_music,0.0059577054978542585,20.802248001098633,3491.654296875,2,True
828,10,dog_bark,dog_bark,True,drilling,0.006012097000273099,32.64521408081055,5429.92138671875,3,True
829,10,car_horn,car_horn,True,drilling,0.0030989127997479273,17.777889251708984,5736.81494140625,3,True
830,10,jackhammer,jackhammer,True,siren,0.044583257458266634,30.54375457763672,685.0947265625,2,True
831,10,jackhammer,jackhammer,True,drilling,0.008497313406639184,25.796192169189453,3035.8056640625,3,True
832,10,street_music,street_music,True,car_horn,0.0021096926819367985,5.185033321380615,2457.7197265625,2,True
833,10,gun_shot,gun_shot,True,jackhammer,0.006701292538341893,43.74894332885742,6528.43359375,1,True
834,10,siren,siren,True,dog_bark,0.008080420579972962,57.156211853027344,7073.42041015625,3,True
835,10,street_music,street_music,True,children_playing,0.008213346045669666,15.354622840881348,1869.4722900390625,2,True
836,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
837,10,children_playing,children_playing,True,street_music,0.005425835385375412,18.732376098632812,3452.44091796875,1,True
838,10,jackhammer,jackhammer,True,engine_idling,0.05915150217378456,37.261077880859375,629.9261474609375,2,True
839,10,dog_bark,dog_bark,True,gun_shot,0.01747865288257068,74.24417114257812,4247.70556640625,3,True
840,10,street_music,street_music,True,jackhammer,0.0007498821832429188,0.7272787094116211,969.8572998046875,1,True
841,10,dog_bark,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
842,10,children_playing,children_playing,True,dog_bark,0.00024610211915693383,0.7470393776893616,3035.4853515625,1,True
843,10,drilling,drilling,True,gun_shot,0.0026745675518289706,16.966548919677734,6343.66064453125,2,True
844,10,street_music,street_music,True,children_playing,0.004951678187344174,8.11009693145752,1637.84814453125,1,True
845,10,dog_bark,dog_bark,True,children_playing,0.013637030866541609,48.13325881958008,3529.599609375,3,True
846,10,dog_bark,street_music,False,street_music,0.0,0.0,0.0,0,False
847,10,jackhammer,jackhammer,True,drilling,0.005391051780088115,12.401634216308594,2300.410888671875,2,True
848,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
849,10,gun_shot,gun_shot,True,dog_bark,0.00709293690280178,31.06591033935547,4379.83740234375,2,True
850,10,street_music,street_music,True,car_horn,0.019884788666024243,37.36093521118164,1878.8701171875,1,True
851,10,children_playing,children_playing,True,street_music,0.003548740028884376,12.66575813293457,3569.0859375,2,True
852,10,jackhammer,jackhammer,True,drilling,0.006486136422543449,15.03243350982666,2317.625244140625,2,True
853,10,dog_bark,dog_bark,True,children_playing,0.01425719210761651,51.25350570678711,3594.9228515625,2,True
854,10,dog_bark,street_music,False,street_music,0.0,0.0,0.0,0,False
855,10,street_music,street_music,True,drilling,0.009343266459814432,9.529814720153809,1019.966064453125,2,True
856,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
857,10,children_playing,engine_idling,False,engine_idling,0.0,0.0,0.0,0,False
858,10,jackhammer,jackhammer,True,siren,0.05564595340313453,36.454280853271484,655.111083984375,2,True
859,10,siren,siren,True,dog_bark,0.006454201092808213,45.87095260620117,7107.146484375,3,True
860,10,children_playing,siren,False,siren,0.0,0.0,0.0,0,False
861,10,children_playing,children_playing,True,dog_bark,0.0015331673821045153,4.892809867858887,3191.308349609375,2,True
862,10,dog_bark,dog_bark,True,gun_shot,0.01486128111453363,63.83977508544922,4295.71142578125,3,True
863,10,street_music,street_music,True,jackhammer,0.009315073708367849,15.317439079284668,1644.3712158203125,2,True
864,10,drilling,drilling,True,jackhammer,0.008398858199099645,19.56182861328125,2329.105712890625,1,True
865,10,jackhammer,jackhammer,True,siren,0.05097126621559696,35.356910705566406,693.66357421875,2,True
866,10,street_music,street_music,True,children_playing,0.0020905348533742157,4.578381061553955,2190.052490234375,2,True
867,10,children_playing,children_playing,True,dog_bark,0.0017994986909009901,8.375597953796387,4654.40625,1,True
868,10,jackhammer,jackhammer,True,siren,0.06276569825007859,38.91135787963867,619.9462280273438,2,True
869,10,siren,siren,True,dog_bark,0.0027701753979526614,14.419487953186035,5205.26171875,1,True
870,10,children_playing,children_playing,True,street_music,0.011457008612260478,28.77550506591797,2511.607177734375,2,True
871,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
872,10,gun_shot,gun_shot,True,jackhammer,0.0005236953512742867,3.5236079692840576,6728.3544921875,2,True
873,10,drilling,drilling,True,jackhammer,0.005233336647584582,12.133861541748047,2318.57080078125,1,True
874,10,siren,siren,True,dog_bark,0.009286542479458156,44.720088958740234,4815.580078125,3,True
875,10,jackhammer,jackhammer,True,engine_idling,0.03244428648452685,27.8028564453125,856.9415283203125,1,True
876,10,children_playing,children_playing,True,dog_bark,0.007655584947265859,29.303298950195312,3827.7021484375,2,True
877,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
