sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,pert_norm_logmel,pert_norm_delta,pert_norm_delta2,pert_norm_harmonic,pert_norm_percussive,most_perturbed_channel,num_iterations,success
874,10,siren,siren,True,dog_bark,0.0013207355360120754,11.988862037658691,9077.4130859375,3.4929416179656982,7.260143280029297,6.213357925415039,4.364050388336182,4.601274490356445,Delta,2,True
875,10,jackhammer,jackhammer,True,engine_idling,0.0003332779676957493,0.6892624497413635,2068.130859375,0.2022893726825714,0.40915846824645996,0.36478981375694275,0.2509795129299164,0.26587358117103577,Delta,2,True
876,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
877,10,dog_bark,dog_bark,True,children_playing,0.0038699005274306446,21.86993408203125,5651.291015625,6.289236068725586,13.530484199523926,11.01380729675293,8.332381248474121,8.058100700378418,Delta,1,True
878,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
879,10,children_playing,children_playing,True,dog_bark,0.0019538824632493257,11.468568801879883,5869.630859375,3.225064277648926,7.340396404266357,5.762713432312012,4.153164863586426,4.097311496734619,Delta,1,True
880,10,jackhammer,jackhammer,True,engine_idling,0.0020796276670126475,3.3602962493896484,1615.8162841796875,0.9513622522354126,2.1260905265808105,1.7010515928268433,1.2360312938690186,1.2020360231399536,Delta,3,True
881,10,siren,siren,True,car_horn,0.004267607362487593,55.39948654174805,12981.392578125,14.683611869812012,33.84136199951172,29.70757484436035,20.751771926879883,19.876649856567383,Delta,4,True
882,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
883,10,air_conditioner,air_conditioner,True,drilling,0.0004651657680594592,1.5071760416030884,3240.083740234375,0.4294320046901703,0.9278972744941711,0.7814981937408447,0.5609939098358154,0.5483800172805786,Delta,2,True
884,10,car_horn,car_horn,True,dog_bark,0.0025679979449095337,25.49418830871582,9927.6513671875,6.4682135581970215,15.51443099975586,14.88675594329834,8.733372688293457,8.33852481842041,Delta,2,True
885,10,street_music,street_music,True,car_horn,5.9549552915376944e-05,0.3047817647457123,5118.1201171875,0.08232533931732178,0.1939636915922165,0.15222732722759247,0.11512747406959534,0.10984104871749878,Delta,1,True
886,10,street_music,street_music,True,siren,0.0008026208424369916,6.3892107009887695,7960.4345703125,1.7367048263549805,4.053101062774658,3.3292901515960693,2.3010265827178955,2.2359213829040527,Delta,2,True
887,10,jackhammer,jackhammer,True,engine_idling,0.0009692306846748952,1.4708878993988037,1517.5828857421875,0.4311939775943756,0.8945778012275696,0.7544753551483154,0.5458713173866272,0.5568705201148987,Delta,2,True
888,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
889,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
890,10,jackhammer,jackhammer,True,engine_idling,0.0007488282953359905,8.97200870513916,11981.396484375,2.5625834465026855,5.514236927032471,4.617827415466309,3.312318801879883,3.350748300552368,Delta,4,True
891,10,engine_idling,engine_idling,True,jackhammer,5.226328328017691e-05,0.48511090874671936,9282.0595703125,0.13428235054016113,0.29828453063964844,0.2582118809223175,0.17127688229084015,0.17977216839790344,Delta,2,True
892,10,dog_bark,street_music,False,street_music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
893,10,dog_bark,dog_bark,True,children_playing,0.013485913921281876,94.63804626464844,7017.5478515625,26.51933479309082,59.94218826293945,46.708675384521484,35.83518600463867,34.55658721923828,Delta,3,True
894,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
895,10,children_playing,children_playing,True,dog_bark,0.0005038702553881614,3.105584144592285,6163.4599609375,0.8450036644935608,1.9377751350402832,1.6140875816345215,1.1285101175308228,1.138786792755127,Delta,2,True
896,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
897,10,jackhammer,jackhammer,True,drilling,0.0016686791836495716,16.720300674438477,10020.0810546875,4.817451000213623,9.882713317871094,9.29026985168457,6.111204624176025,5.9191789627075195,Delta,1,True
898,10,gun_shot,gun_shot,True,drilling,0.002738735059847456,28.409711837768555,10373.296875,8.335880279541016,17.617719650268555,14.613743782043457,10.40924072265625,10.262895584106445,Delta,3,True
899,10,jackhammer,jackhammer,True,engine_idling,0.00020659433959432916,0.3067183494567871,1484.640625,0.08844354003667831,0.18767786026000977,0.15644238889217377,0.11288697272539139,0.11752966046333313,Delta,1,True
900,10,gun_shot,gun_shot,True,dog_bark,0.004478728369562151,38.13893508911133,8515.572265625,11.24050521850586,23.657272338867188,19.212724685668945,14.206107139587402,14.057759284973145,Delta,2,True
901,10,siren,siren,True,car_horn,0.004153019127076361,52.88831329345703,12734.9072265625,13.973001480102539,31.991939544677734,28.86721420288086,19.986318588256836,18.592350006103516,Delta,4,True
902,10,gun_shot,gun_shot,True,dog_bark,0.010798686615666764,95.68247985839844,8860.56640625,30.608598709106445,52.60385513305664,50.06510543823242,37.121299743652344,39.58004379272461,Delta,2,True
903,10,drilling,drilling,True,children_playing,0.0015087413630103523,6.176328182220459,4093.69580078125,1.7904831171035767,3.927448034286499,2.9406180381774902,2.385437488555908,2.2756993770599365,Delta,1,True
904,10,dog_bark,dog_bark,True,children_playing,0.00889263996462422,73.93022155761719,8313.6416015625,21.144784927368164,46.884578704833984,35.82194900512695,28.01099395751953,27.433277130126953,Delta,3,True
905,10,drilling,drilling,True,gun_shot,0.0016792237984811257,22.05528450012207,13134.2138671875,5.804204940795898,14.914299964904785,10.1478271484375,8.005969047546387,7.952138423919678,Delta,5,True
906,10,children_playing,children_playing,True,dog_bark,0.0003947899937560767,3.1936559677124023,8089.505859375,0.8712860345840454,2.030768871307373,1.5621438026428223,1.1637927293777466,1.2335193157196045,Delta,3,True
907,10,street_music,street_music,True,children_playing,0.000479417261783911,2.3053982257843018,4808.7509765625,0.6369032859802246,1.4200750589370728,1.1793837547302246,0.8737872838973999,0.8591578006744385,Delta,1,True
908,10,drilling,drilling,True,jackhammer,0.0021857367504482237,21.89040756225586,10015.1162109375,6.785080909729004,12.293414115905762,12.161688804626465,8.315483093261719,8.06043815612793,Delta,3,True
909,10,dog_bark,dog_bark,True,gun_shot,0.0019849253246715048,21.418941497802734,10790.8046875,6.253859519958496,13.191210746765137,11.121776580810547,7.883289813995361,7.733829021453857,Delta,1,True
910,10,dog_bark,dog_bark,True,drilling,0.00025579563566638516,3.405064821243286,13311.6611328125,0.9784537553787231,2.0675158500671387,1.7421107292175293,1.3064048290252686,1.2731176614761353,Delta,1,True
911,10,jackhammer,jackhammer,True,engine_idling,0.0037601848624809454,6.024357318878174,1602.1439208984375,1.7582306861877441,3.7433340549468994,3.0555613040924072,2.179544687271118,2.258779764175415,Delta,2,True
912,10,children_playing,children_playing,True,dog_bark,0.0010314419041412657,7.735201358795166,7499.40576171875,2.2716987133026123,4.6449971199035645,3.9534740447998047,2.9037654399871826,3.005814552307129,Delta,4,True
913,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
914,10,jackhammer,jackhammer,True,engine_idling,0.0011152653369221777,2.034360647201538,1824.1046142578125,0.5955781936645508,1.220726728439331,1.049883484840393,0.7672359943389893,0.7764211893081665,Delta,2,True
915,10,drilling,drilling,True,air_conditioner,0.003088827029459576,13.634041786193848,4413.98681640625,3.7188034057617188,8.58023738861084,7.014045715332031,4.845088481903076,5.075963497161865,Delta,4,True
916,10,siren,siren,True,dog_bark,0.003540601618904724,28.02806282043457,7916.1865234375,8.303730964660645,16.81093978881836,14.332643508911133,10.457281112670898,10.919397354125977,Delta,2,True
917,10,air_conditioner,air_conditioner,True,engine_idling,0.0013775849172577386,4.60417366027832,3342.206787109375,1.3653314113616943,2.85861873626709,2.262946605682373,1.7515987157821655,1.724400281906128,Delta,2,True
918,10,gun_shot,gun_shot,True,dog_bark,0.007266692185452704,68.92903900146484,9485.6142578125,21.424348831176758,39.5301513671875,35.497100830078125,27.47708511352539,26.730918884277344,Delta,1,True
919,10,drilling,drilling,True,jackhammer,0.0017943142243297334,12.116697311401367,6752.8291015625,3.5395400524139404,7.13293981552124,6.438049793243408,4.595030784606934,4.5655670166015625,Delta,3,True
920,10,air_conditioner,air_conditioner,True,engine_idling,0.00288844883752588,10.132696151733398,3508.006103515625,2.9451568126678467,6.21433687210083,4.992453098297119,3.878251314163208,3.9260902404785156,Delta,1,True
921,10,gun_shot,gun_shot,True,drilling,0.00295726684421956,31.991594314575195,10817.9599609375,9.297029495239258,18.81903839111328,16.644241333007812,12.673579216003418,12.050761222839355,Delta,3,True
922,10,children_playing,children_playing,True,dog_bark,0.0014317003213963804,9.267436027526855,6473.02783203125,2.584817409515381,6.013538837432861,4.5823493003845215,3.3582820892333984,3.281075954437256,Delta,2,True
923,10,car_horn,car_horn,True,gun_shot,0.0021057436528424075,19.578231811523438,9297.5380859375,5.5931806564331055,11.831907272338867,10.344877243041992,7.180336952209473,7.311340808868408,Delta,6,True
924,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
925,10,children_playing,children_playing,True,dog_bark,0.002241916861649129,14.836434364318848,6617.7451171875,4.11229944229126,9.727310180664062,7.284117698669434,5.302675247192383,5.235598087310791,Delta,4,True
926,10,drilling,drilling,True,siren,0.004103230864501505,17.136913299560547,4176.44384765625,4.6707305908203125,10.83730411529541,8.772204399108887,6.336487293243408,6.108051776885986,Delta,4,True
927,10,engine_idling,engine_idling,True,jackhammer,0.016819655852273453,38.98724365234375,2317.957275390625,11.492877960205078,23.234355926513672,19.799327850341797,14.999394416809082,15.201587677001953,Delta,3,True
928,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
929,10,street_music,street_music,True,car_horn,0.007921038234265309,29.151859283447266,3680.307861328125,7.665256500244141,19.7386531829834,13.7144136428833,10.510604858398438,10.144081115722656,Delta,3,True
930,10,jackhammer,jackhammer,True,engine_idling,0.005153045086524482,9.802299499511719,1902.234375,2.7560958862304688,5.9662981033325195,5.091193675994873,3.6254656314849854,3.7186074256896973,Delta,3,True
931,10,air_conditioner,air_conditioner,True,drilling,0.0017013274141467578,5.592591762542725,3287.193115234375,1.5248991250991821,3.502429723739624,2.9356894493103027,2.033477544784546,1.982786774635315,Delta,3,True
932,10,siren,siren,True,children_playing,0.010162135706959985,36.09959030151367,3552.362548828125,9.960942268371582,22.705322265625,18.211795806884766,13.190729141235352,13.51900863647461,Delta,3,True
933,10,children_playing,children_playing,True,street_music,0.001956446718123647,12.038379669189453,6153.185546875,3.1811442375183105,7.795958042144775,5.987488269805908,4.385390758514404,4.352499961853027,Delta,1,True
934,10,car_horn,car_horn,True,engine_idling,0.0003532417928928254,1.3772631883621216,3898.9248046875,0.39707043766975403,0.8350358605384827,0.7078629732131958,0.5120063424110413,0.5279049277305603,Delta,1,True
935,10,siren,siren,True,dog_bark,0.00220865437314019,19.189285278320312,8688.224609375,5.543363571166992,11.75697135925293,9.863643646240234,6.916600704193115,7.358165740966797,Delta,3,True
936,10,street_music,street_music,True,car_horn,0.0011011345737176113,5.654477119445801,5135.13720703125,1.450676441192627,3.7678439617156982,2.750385284423828,2.0243403911590576,2.002357006072998,Delta,1,True
937,10,jackhammer,jackhammer,True,engine_idling,0.0015130094252740723,2.7654945850372314,1827.810546875,0.815031886100769,1.6894649267196655,1.356563925743103,1.0734412670135498,1.066231369972229,Delta,1,True
938,10,street_music,street_music,True,car_horn,0.0010575371995027495,3.0822577476501465,2914.56201171875,0.8027104139328003,2.077023506164551,1.4514018297195435,1.1328970193862915,1.0732744932174683,Delta,2,True
939,10,street_music,street_music,True,air_conditioner,0.00046243385699142937,1.6408767700195312,3548.34912109375,0.4528499245643616,1.0424469709396362,0.8267138600349426,0.6222179532051086,0.5745406150817871,Delta,2,True
940,10,car_horn,car_horn,True,jackhammer,0.004235125166926687,45.09328842163086,10647.451171875,13.203689575195312,27.35232162475586,24.318410873413086,16.806644439697266,15.397061347961426,Delta,5,True
941,10,drilling,street_music,False,street_music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
942,10,dog_bark,dog_bark,True,engine_idling,0.0039475772298584715,36.07251739501953,9137.8876953125,9.870152473449707,23.08492660522461,17.78879737854004,13.416069030761719,13.208348274230957,Delta,1,True
943,10,drilling,drilling,True,jackhammer,0.0007970229278566701,3.7249205112457275,4673.54248046875,1.1686182022094727,2.169664144515991,1.9428411722183228,1.4261934757232666,1.4118292331695557,Delta,2,True
944,10,jackhammer,jackhammer,True,engine_idling,0.0034355607346560524,5.835090637207031,1698.4390869140625,1.720464825630188,3.468545913696289,3.025728940963745,2.1810765266418457,2.268334150314331,Delta,3,True
945,10,children_playing,children_playing,True,dog_bark,0.0006806584295115064,4.468587398529053,6565.09521484375,1.205265998840332,2.8982996940612793,2.2255728244781494,1.6018942594528198,1.6112807989120483,Delta,2,True
946,10,gun_shot,gun_shot,True,jackhammer,0.002290788660450557,19.78407859802246,8636.361328125,5.910133361816406,11.645123481750488,10.540580749511719,7.469200134277344,7.347001075744629,Delta,3,True
947,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
948,10,children_playing,children_playing,True,street_music,0.0017399286574807183,11.592944145202637,6662.884765625,3.179356575012207,7.211647033691406,5.953275680541992,4.278666019439697,4.304847717285156,Delta,3,True
949,10,drilling,drilling,True,engine_idling,0.0020335047416343436,5.044515609741211,2480.7001953125,1.434923768043518,3.1069982051849365,2.6020946502685547,1.817385196685791,1.9133492708206177,Delta,3,True
950,10,drilling,drilling,True,engine_idling,0.0017925606268227872,4.528137683868408,2526.072265625,1.2779560089111328,2.7042603492736816,2.4021713733673096,1.6839079856872559,1.7180984020233154,Delta,3,True
951,10,drilling,street_music,False,street_music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
952,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
953,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
954,10,street_music,street_music,True,children_playing,0.0024024011861904617,7.246150493621826,3016.211669921875,1.8875209093093872,4.65681791305542,3.816465139389038,2.530895471572876,2.507422685623169,Delta,1,True
955,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
956,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
957,10,street_music,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
958,10,siren,siren,True,dog_bark,0.002795645116727049,29.77353858947754,10649.970703125,8.74681568145752,18.098419189453125,15.369732856750488,10.66362476348877,11.509231567382812,Delta,2,True
959,10,engine_idling,engine_idling,True,dog_bark,0.00021257160351429078,2.592113494873047,12194.072265625,0.6838898658752441,1.7078901529312134,1.296560287475586,0.9117193818092346,0.9067292809486389,Delta,3,True
960,10,car_horn,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
961,10,dog_bark,dog_bark,True,children_playing,0.002036775873426651,12.462711334228516,6118.8427734375,3.596942663192749,7.823997497558594,6.2432146072387695,4.621621131896973,4.563896179199219,Delta,1,True
962,10,siren,siren,True,children_playing,0.007130703721845392,25.198646545410156,3533.8232421875,7.022465705871582,15.846549987792969,12.65365982055664,9.321760177612305,9.355924606323242,Delta,3,True
963,10,air_conditioner,air_conditioner,True,drilling,0.00019888082030346667,0.6552981734275818,3294.928955078125,0.18015988171100616,0.40878134965896606,0.3420262932777405,0.2366890162229538,0.23843705654144287,Delta,2,True
964,10,air_conditioner,air_conditioner,True,drilling,0.00032420129170646235,1.0633302927017212,3279.845947265625,0.3020561933517456,0.6673209071159363,0.5501428246498108,0.3901624083518982,0.3731383681297302,Delta,2,True
965,10,engine_idling,engine_idling,True,jackhammer,0.001367518311024971,5.588650703430176,4086.7099609375,1.6206653118133545,3.3523826599121094,2.933328866958618,2.027805805206299,2.1567516326904297,Delta,3,True
966,10,dog_bark,dog_bark,True,gun_shot,0.001987353398164428,24.991506576538086,12575.2705078125,7.4530110359191895,14.01253604888916,13.52780818939209,9.921902656555176,9.551502227783203,Delta,1,True
967,10,engine_idling,engine_idling,True,siren,0.006071816530763135,33.51459503173828,5519.6982421875,10.169200897216797,19.399141311645508,18.050519943237305,12.792170524597168,12.410795211791992,Delta,1,True
968,10,dog_bark,dog_bark,True,car_horn,0.0070399907762440294,70.48095703125,10011.5126953125,19.71122932434082,44.13759231567383,35.98870849609375,26.585935592651367,25.077999114990234,Delta,1,True
969,10,engine_idling,engine_idling,True,jackhammer,0.015406379239521931,36.35209655761719,2359.54833984375,10.934715270996094,21.341411590576172,18.876266479492188,13.990450859069824,13.942916870117188,Delta,3,True
970,10,dog_bark,dog_bark,True,gun_shot,0.006665920109311947,59.994537353515625,9000.1884765625,17.40719985961914,36.7380485534668,30.11409568786621,23.00196075439453,22.59869384765625,Delta,1,True
971,10,children_playing,children_playing,True,dog_bark,0.0013235932351944727,8.940982818603516,6755.08349609375,2.567307710647583,5.71004056930542,4.441669464111328,3.2552103996276855,3.228114366531372,Delta,4,True
972,10,street_music,street_music,True,air_conditioner,0.0012105492366431794,2.880499839782715,2379.498291015625,0.7944977283477783,1.760481595993042,1.532031774520874,1.0473145246505737,1.0596072673797607,Delta,1,True
973,10,drilling,drilling,True,siren,0.004342029381065102,16.115482330322266,3711.50927734375,4.4388017654418945,10.101778030395508,8.235166549682617,5.9173197746276855,5.926820278167725,Delta,4,True
974,10,air_conditioner,air_conditioner,True,engine_idling,0.004373501601811243,15.091736793518066,3450.7216796875,4.536314487457275,8.90813159942627,7.591167449951172,5.748548984527588,6.095566272735596,Delta,1,True
975,10,engine_idling,engine_idling,True,jackhammer,0.001907066143367839,7.800216197967529,4090.16552734375,2.2262179851531982,4.898365497589111,3.926698684692383,2.8574860095977783,2.882561206817627,Delta,4,True
976,10,dog_bark,street_music,False,street_music,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
977,10,drilling,drilling,True,siren,0.00528276862782493,18.81375503540039,3561.34375,5.184237957000732,11.812170028686523,9.551350593566895,6.856173038482666,7.022697448730469,Delta,4,True
978,10,dog_bark,dog_bark,True,gun_shot,0.003283977570059905,32.06853485107422,9765.150390625,9.40381908416748,19.13920783996582,16.560077667236328,12.340107917785645,12.129934310913086,Delta,1,True
979,10,children_playing,children_playing,True,dog_bark,0.0015053999951566593,9.401956558227539,6245.4873046875,2.6767053604125977,5.771763324737549,4.804058074951172,3.6194541454315186,3.4262752532958984,Delta,3,True
980,10,dog_bark,dog_bark,True,children_playing,0.00887897949032694,74.29721069335938,8367.7646484375,20.985225677490234,47.92931365966797,35.96260070800781,27.81968116760254,26.743839263916016,Delta,2,True
981,10,jackhammer,jackhammer,True,engine_idling,0.0016391679475745815,2.7547411918640137,1680.5728759765625,0.8077041506767273,1.636916160583496,1.4241026639938354,1.0397576093673706,1.071239709854126,Delta,1,True
982,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
983,10,jackhammer,jackhammer,True,drilling,0.0016512804160565746,19.231279373168945,11646.283203125,5.785500526428223,11.257862091064453,10.586029052734375,6.952852249145508,7.016017913818359,Delta,1,True
984,10,dog_bark,dog_bark,True,gun_shot,0.0009240914660541677,8.018284797668457,8676.9384765625,2.324582099914551,5.022522449493408,3.9983503818511963,2.9951589107513428,2.9505422115325928,Delta,1,True
985,10,siren,siren,True,car_horn,0.003595344623305509,43.13475036621094,11997.3896484375,11.153180122375488,26.480026245117188,24.25941276550293,15.065348625183105,14.816804885864258,Delta,3,True
986,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
987,10,jackhammer,jackhammer,True,engine_idling,0.0017837859056576266,2.9676244258880615,1663.666259765625,0.8547482490539551,1.8245747089385986,1.5107618570327759,1.0821195840835571,1.1374279260635376,Delta,3,True
988,10,children_playing,children_playing,True,dog_bark,0.0011111984202775216,7.19876766204834,6478.3818359375,2.005589008331299,4.496587753295898,3.6245148181915283,2.6976122856140137,2.677004337310791,Delta,3,True
989,10,children_playing,children_playing,True,dog_bark,0.00129989804560662,8.163599014282227,6280.18408203125,2.28192400932312,5.137761116027832,4.199252605438232,3.0286378860473633,2.869532585144043,Delta,3,True
990,10,drilling,drilling,True,jackhammer,0.0005230618799235703,7.124329090118408,13620.4326171875,1.9913808107376099,4.497644424438477,3.6376864910125732,2.601763963699341,2.5611963272094727,Delta,4,True
991,10,jackhammer,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
992,10,street_music,car_horn,False,car_horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
993,10,children_playing,children_playing,True,dog_bark,0.0010165484810039011,6.781965732574463,6671.5615234375,1.8734363317489624,4.254598140716553,3.5602152347564697,2.4129040241241455,2.4262008666992188,Delta,3,True
994,10,gun_shot,gun_shot,True,drilling,0.003764344510839911,44.492919921875,11819.56640625,12.847749710083008,26.69547462463379,23.77578353881836,16.1496639251709,16.607450485229492,Delta,3,True
995,10,drilling,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
996,10,jackhammer,jackhammer,True,engine_idling,0.0014097607897745213,2.203395366668701,1562.9569091796875,0.6334140300750732,1.3669021129608154,1.1274096965789795,0.8059089183807373,0.8153371810913086,Delta,2,True
997,10,siren,siren,True,dog_bark,0.0018710629234029593,21.24294662475586,11353.4111328125,5.804316520690918,13.370946884155273,10.96961784362793,7.448906421661377,7.9354777336120605,Delta,2,True
998,10,engine_idling,engine_idling,True,children_playing,0.0007440011871070113,3.0678787231445312,4123.486328125,0.8210095763206482,1.9534838199615479,1.5589098930358887,1.1466561555862427,1.0847599506378174,Delta,3,True
999,10,gun_shot,gun_shot,True,dog_bark,0.008934089226500368,85.003173828125,9514.4755859375,27.134275436401367,46.48902130126953,46.28782272338867,33.416500091552734,32.692771911621094,Delta,1,True
1000,10,street_music,street_music,True,air_conditioner,0.0025288492931750946,13.535346031188965,5352.37353515625,3.7729156017303467,8.432061195373535,7.114706039428711,4.886414527893066,4.834763526916504,Delta,1,True
1001,10,street_music,street_music,True,car_horn,0.008273927630644176,34.14883041381836,4127.28173828125,8.24101448059082,24.214656829833984,15.968860626220703,11.591012001037598,11.068994522094727,Delta,1,True
1002,10,dog_bark,dog_bark,True,gun_shot,0.0022727306725095777,20.400787353515625,8976.3330078125,5.823897361755371,12.728340148925781,10.28650951385498,7.672348976135254,7.455634117126465,Delta,5,True
1003,10,dog_bark,dog_bark,True,children_playing,0.0008441517691296838,4.633380889892578,5488.80078125,1.2952229976654053,2.808804750442505,2.4525389671325684,1.710141897201538,1.720959186553955,Delta,1,True
1004,10,engine_idling,engine_idling,True,jackhammer,0.016247581332102325,39.14040756225586,2408.9990234375,11.518139839172363,23.180370330810547,19.98990249633789,15.05751895904541,15.350872993469238,Delta,4,True
1005,10,car_horn,car_horn,True,dog_bark,0.002950010041392489,29.54435920715332,10015.0029296875,7.592320919036865,17.933849334716797,17.09276008605957,9.832056045532227,10.235770225524902,Delta,1,True
1006,10,children_playing,children_playing,True,dog_bark,0.0010878960008419952,7.494873046875,6889.32861328125,2.12347149848938,4.534830093383789,3.931791305541992,2.8135316371917725,2.7792739868164062,Delta,3,True
1007,10,jackhammer,jackhammer,True,engine_idling,0.0009626453652145311,7.528736591339111,7820.8828125,2.1453769207000732,4.602240085601807,3.908513069152832,2.8052878379821777,2.7843313217163086,Delta,1,True
1008,10,children_playing,children_playing,True,dog_bark,0.0018255315793702788,11.151453971862793,6108.6064453125,2.971094846725464,7.040144920349121,5.748785018920898,4.0238165855407715,4.089530944824219,Delta,2,True
1009,10,drilling,drilling,True,car_horn,0.005529257578282832,19.997629165649414,3616.693359375,5.538425922393799,12.427099227905273,10.45263385772705,7.205325603485107,7.322836875915527,Delta,3,True
1010,10,dog_bark,dog_bark,True,children_playing,0.0009506240156386929,6.347012519836426,6676.68017578125,1.7793221473693848,3.9056525230407715,3.2559916973114014,2.4449551105499268,2.2989492416381836,Delta,2,True
1011,10,engine_idling,engine_idling,True,jackhammer,0.0014458335677693,6.058813571929932,4190.533203125,1.6930948495864868,3.69222354888916,3.1292402744293213,2.231022834777832,2.332493543624878,Delta,3,True
1012,10,jackhammer,jackhammer,True,engine_idling,0.0016491289921311662,2.9848904609680176,1809.97998046875,0.8593682050704956,1.8067792654037476,1.5396296977996826,1.098509430885315,1.153005838394165,Delta,2,True
1013,10,dog_bark,dog_bark,True,children_playing,0.007517393253354066,76.73914337158203,10208.2119140625,20.897905349731445,48.98732376098633,36.849517822265625,30.290510177612305,27.874967575073242,Delta,3,True
1014,10,air_conditioner,air_conditioner,True,engine_idling,0.003267808445560111,11.246813774108887,3441.69921875,3.4072601795196533,6.624659061431885,5.669559478759766,4.26909065246582,4.5416131019592285,Delta,1,True
1015,10,jackhammer,jackhammer,True,engine_idling,0.0017769088566798512,8.664958953857422,4876.4228515625,2.5968990325927734,5.123241424560547,4.519628524780273,3.2268805503845215,3.354135513305664,Delta,1,True
1016,10,air_conditioner,air_conditioner,True,engine_idling,0.0014862045263581364,5.460724353790283,3674.275146484375,1.5452618598937988,3.339005470275879,2.706676483154297,2.1622607707977295,2.0691184997558594,Delta,1,True
1017,10,engine_idling,engine_idling,True,jackhammer,0.0020804118760191057,8.515007972717285,4092.943359375,2.4483706951141357,5.143773078918457,4.385525226593018,3.2076256275177,3.2451107501983643,Delta,4,True
1018,10,car_horn,car_horn,True,street_music,0.0029002893332907907,11.062651634216309,3814.326904296875,2.86470103263855,7.565671443939209,5.1082024574279785,4.059032917022705,3.79036808013916,Delta,2,True
1019,10,gun_shot,gun_shot,True,dog_bark,0.0007792153904305424,9.968892097473145,12793.5,2.684911012649536,6.247398853302002,5.10843563079834,3.7564656734466553,3.5962371826171875,Delta,1,True
1020,10,siren,siren,True,engine_idling,0.0005036109394247723,1.7780227661132812,3530.54833984375,0.5148578882217407,1.1475014686584473,0.8716678023338318,0.6673928499221802,0.6118075847625732,Delta,1,True
1021,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1022,10,street_music,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
1023,10,air_conditioner,air_conditioner,True,drilling,0.0005742971761849465,1.999722957611084,3482.03515625,0.5616349577903748,1.263350486755371,1.0230026245117188,0.7310381531715393,0.711654782295227,Delta,2,True
1024,10,children_playing,children_playing,True,dog_bark,0.0052612773233838865,26.997425079345703,5131.34423828125,7.166780948638916,17.112409591674805,13.944718360900879,9.764330863952637,9.739938735961914,Delta,3,True
1025,10,drilling,drilling,True,siren,0.001037463390437628,3.706597328186035,3572.75,1.0167996883392334,2.285179376602173,1.8992787599563599,1.3729158639907837,1.4109500646591187,Delta,3,True
1026,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
